ID,LAND,TID,SITC,INDHOLD
3837,Vestbredden og Gaza,2019,Maskiner og transportmidler,0
3838,Vestbredden og Gaza,2020,Maskiner og transportmidler,0
3839,Vestbredden og Gaza,2021,Maskiner og transportmidler,0
3851,Vestindiske Øer,2018,Maskiner og transportmidler,0
3852,Vestindiske Øer,2019,Maskiner og transportmidler,0
3853,Vestindiske Øer,2020,Maskiner og transportmidler,0
3854,Vestindiske Øer,2021,Maskiner og transportmidler,0
3866,Vestsahara,2018,Maskiner og transportmidler,0
3867,Vestsahara,2019,Maskiner og transportmidler,0
3868,Vestsahara,2020,Maskiner og transportmidler,0
3869,Vestsahara,2021,Maskiner og transportmidler,0
3881,Vietnam,2018,Maskiner og transportmidler,315862
3882,Vietnam,2019,Maskiner og transportmidler,301050
3883,Vietnam,2020,Maskiner og transportmidler,289181
3884,Vietnam,2021,Maskiner og transportmidler,387831
3896,Wallis og Futuna,2018,Maskiner og transportmidler,0
3897,Wallis og Futuna,2019,Maskiner og transportmidler,0
3898,Wallis og Futuna,2020,Maskiner og transportmidler,0
3899,Wallis og Futuna,2021,Maskiner og transportmidler,0
3911,Yemen,2018,Maskiner og transportmidler,0
3912,Yemen,2019,Maskiner og transportmidler,0
3913,Yemen,2020,Maskiner og transportmidler,0
3914,Yemen,2021,Maskiner og transportmidler,0
3926,Zambia,2018,Maskiner og transportmidler,404
3927,Zambia,2019,Maskiner og transportmidler,418
3928,Zambia,2020,Maskiner og transportmidler,141
3929,Zambia,2021,Maskiner og transportmidler,513
3941,Zimbabwe,2018,Maskiner og transportmidler,0
3942,Zimbabwe,2019,Maskiner og transportmidler,8
3943,Zimbabwe,2020,Maskiner og transportmidler,5
3944,Zimbabwe,2021,Maskiner og transportmidler,84
3956,Ækvatorialguinea,2018,Maskiner og transportmidler,0
3957,Ækvatorialguinea,2019,Maskiner og transportmidler,0
3958,Ækvatorialguinea,2020,Maskiner og transportmidler,0
3959,Ækvatorialguinea,2021,Maskiner og transportmidler,0
3971,Østrig,2018,Maskiner og transportmidler,1828910
3972,Østrig,2019,Maskiner og transportmidler,1724206
3973,Østrig,2020,Maskiner og transportmidler,1687336
3974,Østrig,2021,Maskiner og transportmidler,2091803
3986,Østtimor,2018,Maskiner og transportmidler,0
3987,Østtimor,2019,Maskiner og transportmidler,3
3988,Østtimor,2020,Maskiner og transportmidler,0
3989,Østtimor,2021,Maskiner og transportmidler,15
